Order ID,Order Date,Vendor ID,Vendor Name,Employee ID,Location,Item,Bill Amount,Status
O37167,20-12-2024,V1,Food Corner 1,E1682,Lucknow,Veg,117,Canceled
O37215,20-12-2024,V5,Food Corner 5,E1683,Kolkata,Non-Veg,292,Canceled
O37311,20-12-2024,V2,Food Corner 2,E1685,Bangalore,Non-Veg,131,Canceled
O37362,20-12-2024,V1,Food Corner 1,E1686,Bangalore,Veg,189,Completed
O37410,20-12-2024,V5,Food Corner 5,E1687,Delhi,Non-Veg,142,Canceled
O37457,20-12-2024,V3,Food Corner 3,E1688,Bangalore,Non-Veg,210,Completed
O37503,20-12-2024,V2,Food Corner 2,E1689,Bangalore,Non-Veg,111,Canceled
O37600,20-12-2024,V1,Food Corner 1,E1691,Hyderabad,Veg,200,Completed
O37690,20-12-2024,V4,Food Corner 4,E1693,Ahmedabad,Non-Veg,265,Canceled
O37879,20-12-2024,V2,Food Corner 2,E1697,Mumbai,Veg,235,Canceled
O38067,20-12-2024,V1,Food Corner 1,E1701,Jaipur,Non-Veg,131,Canceled
O38115,20-12-2024,V3,Food Corner 3,E1702,Bangalore,Non-Veg,114,Completed
O38211,20-12-2024,V5,Food Corner 5,E1704,Jaipur,Non-Veg,299,Canceled
O38260,20-12-2024,V3,Food Corner 3,E1705,Ahmedabad,Non-Veg,288,Completed
O38308,20-12-2024,V1,Food Corner 1,E1706,Jaipur,Non-Veg,145,Completed
O38359,20-12-2024,V3,Food Corner 3,E1707,Ahmedabad,Non-Veg,253,Canceled
O38547,20-12-2024,V5,Food Corner 5,E1711,Hyderabad,Non-Veg,223,Completed
O38644,20-12-2024,V3,Food Corner 3,E1713,Ahmedabad,Non-Veg,272,Completed
O38691,20-12-2024,V1,Food Corner 1,E1714,Chennai,Veg,210,Canceled
O38738,20-12-2024,V4,Food Corner 4,E1715,Kolkata,Veg,235,Canceled
O38785,20-12-2024,V4,Food Corner 4,E1716,Delhi,Non-Veg,252,Canceled
O38880,20-12-2024,V2,Food Corner 2,E1718,Hyderabad,Veg,153,Canceled
O38974,20-12-2024,V4,Food Corner 4,E1720,Kolkata,Non-Veg,289,Completed
O39068,20-12-2024,V4,Food Corner 4,E1722,Chennai,Non-Veg,203,Canceled
O39161,20-12-2024,V1,Food Corner 1,E1724,Pune,Veg,116,Completed
O39487,20-12-2024,V1,Food Corner 1,E1731,Hyderabad,Non-Veg,296,Canceled
O39532,20-12-2024,V4,Food Corner 4,E1732,Jaipur,Non-Veg,246,Canceled
O39671,20-12-2024,V1,Food Corner 1,E1735,Bangalore,Veg,210,Canceled
O39951,20-12-2024,V5,Food Corner 5,E1741,Mumbai,Non-Veg,275,Completed
O40000,20-12-2024,V1,Food Corner 1,E1742,Pune,Non-Veg,200,Canceled
O40141,20-12-2024,V3,Food Corner 3,E1745,Mumbai,Non-Veg,270,Completed
O40235,20-12-2024,V2,Food Corner 2,E1747,Hyderabad,Veg,109,Canceled
O40333,20-12-2024,V3,Food Corner 3,E1749,Mumbai,Non-Veg,182,Completed
O40429,20-12-2024,V3,Food Corner 3,E1751,Hyderabad,Non-Veg,245,Canceled
O40573,20-12-2024,V2,Food Corner 2,E1754,Chennai,Veg,285,Completed
O40668,20-12-2024,V5,Food Corner 5,E1756,Mumbai,Veg,296,Completed
O40715,20-12-2024,V1,Food Corner 1,E1757,Chennai,Veg,245,Canceled
O40904,20-12-2024,V3,Food Corner 3,E1761,Ahmedabad,Veg,137,Canceled
O40953,20-12-2024,V5,Food Corner 5,E1762,Hyderabad,Non-Veg,164,Canceled
O41001,20-12-2024,V3,Food Corner 3,E1763,Hyderabad,Veg,257,Canceled
O41233,20-12-2024,V4,Food Corner 4,E1768,Jaipur,Non-Veg,247,Canceled
O41278,20-12-2024,V5,Food Corner 5,E1769,Lucknow,Non-Veg,145,Completed
O41468,20-12-2024,V1,Food Corner 1,E1773,Mumbai,Veg,211,Canceled
O41516,20-12-2024,V3,Food Corner 3,E1774,Jaipur,Non-Veg,293,Completed
O41658,20-12-2024,V5,Food Corner 5,E1777,Kolkata,Non-Veg,127,Completed
O41753,20-12-2024,V1,Food Corner 1,E1779,Pune,Non-Veg,297,Completed
O41798,20-12-2024,V5,Food Corner 5,E1780,Lucknow,Non-Veg,133,Completed
O41985,20-12-2024,V2,Food Corner 2,E1784,Delhi,Veg,215,Completed
O42034,20-12-2024,V3,Food Corner 3,E1785,Chennai,Veg,211,Canceled
O42178,20-12-2024,V1,Food Corner 1,E1788,Kolkata,Non-Veg,217,Canceled
O42225,20-12-2024,V3,Food Corner 3,E1789,Mumbai,Non-Veg,152,Canceled
O42323,20-12-2024,V5,Food Corner 5,E1791,Pune,Non-Veg,120,Canceled
O42510,20-12-2024,V1,Food Corner 1,E1795,Delhi,Veg,184,Canceled
O42606,20-12-2024,V2,Food Corner 2,E1797,Jaipur,Non-Veg,106,Canceled
O42837,20-12-2024,V1,Food Corner 1,E1802,Mumbai,Non-Veg,276,Completed
O42884,20-12-2024,V4,Food Corner 4,E1803,Lucknow,Veg,129,Canceled
O43170,20-12-2024,V2,Food Corner 2,E1809,Ahmedabad,Veg,102,Completed
O43219,20-12-2024,V2,Food Corner 2,E1810,Delhi,Veg,116,Completed
O43263,20-12-2024,V4,Food Corner 4,E1811,Hyderabad,Veg,271,Canceled
O43359,20-12-2024,V3,Food Corner 3,E1813,Hyderabad,Non-Veg,286,Completed
O43542,20-12-2024,V1,Food Corner 1,E1817,Ahmedabad,Non-Veg,296,Canceled
O43640,20-12-2024,V1,Food Corner 1,E1819,Jaipur,Non-Veg,100,Canceled
O43686,20-12-2024,V4,Food Corner 4,E1820,Hyderabad,Veg,204,Canceled
O43727,20-12-2024,V5,Food Corner 5,E1821,Delhi,Veg,101,Completed
O43819,20-12-2024,V4,Food Corner 4,E1823,Mumbai,Veg,232,Completed
O43966,20-12-2024,V5,Food Corner 5,E1826,Jaipur,Non-Veg,206,Canceled
O44016,20-12-2024,V4,Food Corner 4,E1827,Ahmedabad,Non-Veg,207,Completed
O44811,20-12-2024,V3,Food Corner 3,E1844,Mumbai,Non-Veg,213,Canceled
O44859,20-12-2024,V3,Food Corner 3,E1845,Pune,Non-Veg,136,Canceled
O44908,20-12-2024,V1,Food Corner 1,E1846,Bangalore,Veg,224,Canceled
O45005,20-12-2024,V1,Food Corner 1,E1848,Pune,Veg,260,Canceled
O45149,20-12-2024,V1,Food Corner 1,E1851,Chennai,Veg,183,Completed
O45195,20-12-2024,V5,Food Corner 5,E1852,Lucknow,Non-Veg,201,Completed
O45340,20-12-2024,V5,Food Corner 5,E1855,Mumbai,Veg,178,Canceled
O45483,20-12-2024,V3,Food Corner 3,E1858,Kolkata,Non-Veg,129,Completed
O45576,20-12-2024,V3,Food Corner 3,E1860,Kolkata,Non-Veg,114,Canceled
O45719,20-12-2024,V2,Food Corner 2,E1863,Bangalore,Veg,265,Completed
O45858,20-12-2024,V1,Food Corner 1,E1866,Jaipur,Veg,248,Completed
O45907,20-12-2024,V3,Food Corner 3,E1867,Ahmedabad,Non-Veg,187,Canceled
O45954,20-12-2024,V2,Food Corner 2,E1868,Delhi,Non-Veg,255,Completed
O46193,20-12-2024,V1,Food Corner 1,E1873,Bangalore,Non-Veg,116,Completed
O46289,20-12-2024,V1,Food Corner 1,E1875,Kolkata,Veg,181,Canceled
O46336,20-12-2024,V3,Food Corner 3,E1876,Pune,Non-Veg,264,Canceled
O46433,20-12-2024,V2,Food Corner 2,E1878,Bangalore,Non-Veg,192,Completed
O46527,20-12-2024,V4,Food Corner 4,E1880,Mumbai,Veg,185,Canceled
O46861,20-12-2024,V1,Food Corner 1,E1887,Chennai,Non-Veg,242,Canceled
O47002,20-12-2024,V5,Food Corner 5,E1890,Mumbai,Non-Veg,137,Canceled
O47052,20-12-2024,V3,Food Corner 3,E1891,Mumbai,Non-Veg,144,Canceled
O47192,20-12-2024,V4,Food Corner 4,E1894,Delhi,Non-Veg,249,Canceled
O47380,20-12-2024,V1,Food Corner 1,E1898,Jaipur,Non-Veg,226,Completed
O47429,20-12-2024,V3,Food Corner 3,E1899,Kolkata,Non-Veg,176,Canceled
O47567,20-12-2024,V1,Food Corner 1,E1902,Ahmedabad,Veg,213,Completed
O47616,20-12-2024,V3,Food Corner 3,E1903,Pune,Non-Veg,290,Completed
O47660,20-12-2024,V1,Food Corner 1,E1904,Ahmedabad,Veg,245,Canceled
O47892,20-12-2024,V4,Food Corner 4,E1909,Lucknow,Non-Veg,136,Completed
O47990,20-12-2024,V5,Food Corner 5,E1911,Kolkata,Veg,278,Completed
O48081,20-12-2024,V3,Food Corner 3,E1913,Bangalore,Veg,290,Canceled
O48131,20-12-2024,V2,Food Corner 2,E1914,Chennai,Veg,100,Canceled
O48178,20-12-2024,V1,Food Corner 1,E1915,Ahmedabad,Veg,171,Canceled
O48225,20-12-2024,V5,Food Corner 5,E1916,Pune,Veg,220,Completed
O48461,20-12-2024,V3,Food Corner 3,E1921,Delhi,Non-Veg,121,Canceled
O48654,20-12-2024,V3,Food Corner 3,E1925,Ahmedabad,Non-Veg,119,Canceled
O48703,20-12-2024,V4,Food Corner 4,E1926,Lucknow,Non-Veg,187,Completed
O49032,20-12-2024,V5,Food Corner 5,E1933,Hyderabad,Veg,282,Completed
O49314,20-12-2024,V5,Food Corner 5,E1939,Pune,Veg,133,Canceled
O49508,20-12-2024,V3,Food Corner 3,E1943,Pune,Veg,119,Canceled
O49790,20-12-2024,V3,Food Corner 3,E1949,Hyderabad,Veg,203,Canceled
O49836,20-12-2024,V3,Food Corner 3,E1950,Pune,Veg,202,Completed
O49928,20-12-2024,V1,Food Corner 1,E1952,Delhi,Veg,156,Completed
O50072,20-12-2024,V2,Food Corner 2,E1955,Mumbai,Veg,133,Canceled
O50264,20-12-2024,V4,Food Corner 4,E1959,Delhi,Non-Veg,225,Canceled
O50311,20-12-2024,V5,Food Corner 5,E1960,Jaipur,Non-Veg,129,Canceled
O50358,20-12-2024,V1,Food Corner 1,E1961,Delhi,Non-Veg,127,Canceled
O50496,20-12-2024,V2,Food Corner 2,E1964,Chennai,Non-Veg,207,Completed
O50541,20-12-2024,V5,Food Corner 5,E1965,Delhi,Non-Veg,147,Completed
O50777,20-12-2024,V4,Food Corner 4,E1970,Jaipur,Veg,169,Completed
O51063,20-12-2024,V4,Food Corner 4,E1976,Ahmedabad,Non-Veg,250,Canceled
O51488,20-12-2024,V5,Food Corner 5,E1985,Hyderabad,Non-Veg,121,Completed
O51538,20-12-2024,V1,Food Corner 1,E1986,Kolkata,Non-Veg,162,Canceled
O51910,20-12-2024,V1,Food Corner 1,E1994,Lucknow,Non-Veg,226,Canceled
O51960,20-12-2024,V4,Food Corner 4,E1995,Kolkata,Veg,281,Completed
O52055,20-12-2024,V4,Food Corner 4,E1997,Chennai,Non-Veg,188,Completed
O52103,20-12-2024,V3,Food Corner 3,E1998,Lucknow,Veg,107,Completed
O5073,23-12-2024,V3,Food Corner 3,E1001,Delhi,Veg,266,Canceled
O5123,23-12-2024,V5,Food Corner 5,E1002,Hyderabad,Non-Veg,236,Completed
O5214,23-12-2024,V1,Food Corner 1,E1004,Jaipur,Non-Veg,237,Canceled
O5444,23-12-2024,V4,Food Corner 4,E1009,Jaipur,Veg,204,Canceled
O5491,23-12-2024,V2,Food Corner 2,E1010,Jaipur,Veg,274,Completed
O5540,23-12-2024,V4,Food Corner 4,E1011,Kolkata,Veg,259,Canceled
O5634,23-12-2024,V4,Food Corner 4,E1013,Kolkata,Veg,247,Canceled
O5678,23-12-2024,V3,Food Corner 3,E1014,Mumbai,Veg,148,Canceled
O5727,23-12-2024,V3,Food Corner 3,E1015,Chennai,Non-Veg,203,Canceled
O5865,23-12-2024,V5,Food Corner 5,E1018,Mumbai,Non-Veg,171,Canceled
O5962,23-12-2024,V2,Food Corner 2,E1020,Kolkata,Non-Veg,123,Completed
O6058,23-12-2024,V2,Food Corner 2,E1022,Pune,Non-Veg,112,Canceled
O6246,23-12-2024,V2,Food Corner 2,E1026,Lucknow,Non-Veg,292,Canceled
O6526,23-12-2024,V5,Food Corner 5,E1032,Kolkata,Veg,198,Completed
O6575,23-12-2024,V4,Food Corner 4,E1033,Pune,Non-Veg,262,Completed
O6623,23-12-2024,V4,Food Corner 4,E1034,Hyderabad,Veg,278,Canceled
O6722,23-12-2024,V1,Food Corner 1,E1036,Bangalore,Non-Veg,104,Canceled
O6773,23-12-2024,V4,Food Corner 4,E1037,Hyderabad,Non-Veg,210,Canceled
O6821,23-12-2024,V5,Food Corner 5,E1038,Lucknow,Non-Veg,254,Canceled
O6960,23-12-2024,V5,Food Corner 5,E1041,Jaipur,Veg,239,Completed
O7098,23-12-2024,V4,Food Corner 4,E1044,Chennai,Non-Veg,297,Canceled
O7237,23-12-2024,V1,Food Corner 1,E1047,Pune,Non-Veg,250,Canceled
O7281,23-12-2024,V1,Food Corner 1,E1048,Ahmedabad,Veg,161,Canceled
O7378,23-12-2024,V1,Food Corner 1,E1050,Hyderabad,Non-Veg,141,Canceled
O7472,23-12-2024,V3,Food Corner 3,E1052,Bangalore,Veg,267,Canceled
O7515,23-12-2024,V4,Food Corner 4,E1053,Hyderabad,Non-Veg,139,Canceled
O7612,23-12-2024,V4,Food Corner 4,E1055,Bangalore,Non-Veg,146,Completed
O7662,23-12-2024,V3,Food Corner 3,E1056,Kolkata,Veg,154,Canceled
O7708,23-12-2024,V4,Food Corner 4,E1057,Jaipur,Veg,118,Canceled
O7756,23-12-2024,V2,Food Corner 2,E1058,Kolkata,Veg,172,Completed
O8037,23-12-2024,V3,Food Corner 3,E1064,Chennai,Veg,156,Completed
O8182,23-12-2024,V1,Food Corner 1,E1067,Delhi,Non-Veg,273,Completed
O8228,23-12-2024,V1,Food Corner 1,E1068,Bangalore,Non-Veg,253,Completed
O8275,23-12-2024,V2,Food Corner 2,E1069,Kolkata,Non-Veg,235,Completed
O8323,23-12-2024,V5,Food Corner 5,E1070,Pune,Non-Veg,292,Canceled
O8372,23-12-2024,V1,Food Corner 1,E1071,Mumbai,Veg,265,Completed
O8420,23-12-2024,V3,Food Corner 3,E1072,Lucknow,Non-Veg,292,Canceled
O8751,23-12-2024,V2,Food Corner 2,E1079,Ahmedabad,Veg,141,Completed
O8799,23-12-2024,V5,Food Corner 5,E1080,Kolkata,Veg,162,Canceled
O8892,23-12-2024,V1,Food Corner 1,E1082,Delhi,Non-Veg,119,Completed
O8939,23-12-2024,V3,Food Corner 3,E1083,Kolkata,Non-Veg,173,Canceled
O8985,23-12-2024,V3,Food Corner 3,E1084,Lucknow,Non-Veg,168,Canceled
O9076,23-12-2024,V2,Food Corner 2,E1086,Mumbai,Veg,181,Canceled
O9125,23-12-2024,V2,Food Corner 2,E1087,Chennai,Non-Veg,183,Canceled
O9219,23-12-2024,V2,Food Corner 2,E1089,Ahmedabad,Non-Veg,144,Canceled
O9266,23-12-2024,V1,Food Corner 1,E1090,Chennai,Veg,220,Completed
O9361,23-12-2024,V3,Food Corner 3,E1092,Lucknow,Veg,229,Canceled
O9409,23-12-2024,V4,Food Corner 4,E1093,Lucknow,Non-Veg,196,Canceled
O9504,23-12-2024,V2,Food Corner 2,E1095,Chennai,Veg,206,Completed
O9834,23-12-2024,V1,Food Corner 1,E1102,Ahmedabad,Non-Veg,106,Canceled
O10165,23-12-2024,V4,Food Corner 4,E1109,Chennai,Non-Veg,293,Canceled
O10308,23-12-2024,V4,Food Corner 4,E1112,Kolkata,Veg,245,Canceled
O10356,23-12-2024,V4,Food Corner 4,E1113,Pune,Non-Veg,186,Canceled
O10493,23-12-2024,V1,Food Corner 1,E1116,Kolkata,Veg,291,Completed
O10682,23-12-2024,V4,Food Corner 4,E1120,Mumbai,Veg,299,Completed
O10776,23-12-2024,V1,Food Corner 1,E1122,Mumbai,Veg,156,Completed
O10824,23-12-2024,V4,Food Corner 4,E1123,Hyderabad,Veg,135,Canceled
O10869,23-12-2024,V4,Food Corner 4,E1124,Mumbai,Veg,298,Canceled
O11054,23-12-2024,V1,Food Corner 1,E1128,Hyderabad,Non-Veg,264,Canceled
O11151,23-12-2024,V3,Food Corner 3,E1130,Kolkata,Non-Veg,154,Canceled
O11246,23-12-2024,V5,Food Corner 5,E1132,Kolkata,Non-Veg,152,Canceled
O11332,23-12-2024,V4,Food Corner 4,E1134,Mumbai,Non-Veg,162,Completed
O11478,23-12-2024,V5,Food Corner 5,E1137,Mumbai,Veg,273,Completed
O11621,23-12-2024,V5,Food Corner 5,E1140,Mumbai,Non-Veg,255,Completed
O11904,23-12-2024,V4,Food Corner 4,E1146,Bangalore,Veg,231,Completed
O11949,23-12-2024,V4,Food Corner 4,E1147,Pune,Veg,227,Completed
O12127,23-12-2024,V4,Food Corner 4,E1151,Mumbai,Non-Veg,227,Completed
O12267,23-12-2024,V3,Food Corner 3,E1154,Pune,Non-Veg,146,Completed
O12310,23-12-2024,V1,Food Corner 1,E1155,Chennai,Non-Veg,258,Completed
O12355,23-12-2024,V1,Food Corner 1,E1156,Pune,Veg,104,Completed
O12404,23-12-2024,V2,Food Corner 2,E1157,Pune,Veg,236,Canceled
O12503,23-12-2024,V2,Food Corner 2,E1159,Mumbai,Veg,206,Canceled
O12693,23-12-2024,V5,Food Corner 5,E1163,Chennai,Non-Veg,186,Completed
O12742,23-12-2024,V3,Food Corner 3,E1164,Ahmedabad,Non-Veg,252,Canceled
O12836,23-12-2024,V5,Food Corner 5,E1166,Pune,Veg,108,Completed
O13438,23-12-2024,V1,Food Corner 1,E1179,Lucknow,Non-Veg,247,Completed
O13678,23-12-2024,V5,Food Corner 5,E1184,Hyderabad,Veg,262,Completed
O13725,23-12-2024,V1,Food Corner 1,E1185,Jaipur,Veg,292,Completed
O13771,23-12-2024,V2,Food Corner 2,E1186,Bangalore,Veg,243,Canceled
O13813,23-12-2024,V4,Food Corner 4,E1187,Jaipur,Veg,161,Canceled
O13858,23-12-2024,V3,Food Corner 3,E1188,Lucknow,Non-Veg,146,Completed
O14002,23-12-2024,V1,Food Corner 1,E1191,Ahmedabad,Veg,271,Completed
O14100,23-12-2024,V4,Food Corner 4,E1193,Kolkata,Non-Veg,139,Canceled
O14196,23-12-2024,V2,Food Corner 2,E1195,Ahmedabad,Non-Veg,261,Completed
O14384,23-12-2024,V3,Food Corner 3,E1199,Jaipur,Veg,285,Completed
O14526,23-12-2024,V3,Food Corner 3,E1202,Bangalore,Non-Veg,238,Completed
O14621,23-12-2024,V5,Food Corner 5,E1204,Jaipur,Non-Veg,285,Canceled
O15002,23-12-2024,V4,Food Corner 4,E1212,Mumbai,Non-Veg,224,Completed
O15147,23-12-2024,V4,Food Corner 4,E1215,Mumbai,Non-Veg,167,Canceled
O15194,23-12-2024,V3,Food Corner 3,E1216,Lucknow,Veg,143,Completed
O15478,23-12-2024,V4,Food Corner 4,E1222,Chennai,Veg,193,Completed
O15525,23-12-2024,V2,Food Corner 2,E1223,Kolkata,Veg,109,Canceled
O15573,23-12-2024,V3,Food Corner 3,E1224,Ahmedabad,Veg,296,Completed
O15715,23-12-2024,V4,Food Corner 4,E1227,Chennai,Non-Veg,163,Completed
O15759,23-12-2024,V2,Food Corner 2,E1228,Lucknow,Veg,127,Canceled
O16038,23-12-2024,V2,Food Corner 2,E1234,Ahmedabad,Non-Veg,238,Completed
O16082,23-12-2024,V3,Food Corner 3,E1235,Lucknow,Veg,124,Canceled
O16274,23-12-2024,V5,Food Corner 5,E1239,Bangalore,Veg,287,Canceled
O16323,23-12-2024,V3,Food Corner 3,E1240,Bangalore,Veg,178,Completed
O16507,23-12-2024,V5,Food Corner 5,E1244,Bangalore,Veg,217,Completed
O16552,23-12-2024,V5,Food Corner 5,E1245,Jaipur,Non-Veg,204,Canceled
O16972,23-12-2024,V2,Food Corner 2,E1254,Chennai,Non-Veg,273,Completed
O17250,23-12-2024,V1,Food Corner 1,E1260,Hyderabad,Non-Veg,224,Canceled
O17490,23-12-2024,V1,Food Corner 1,E1265,Mumbai,Non-Veg,195,Canceled
O17584,23-12-2024,V3,Food Corner 3,E1267,Delhi,Veg,235,Completed
O17732,23-12-2024,V4,Food Corner 4,E1270,Mumbai,Veg,171,Canceled
O18014,23-12-2024,V3,Food Corner 3,E1276,Delhi,Veg,114,Completed
O18062,23-12-2024,V3,Food Corner 3,E1277,Chennai,Veg,242,Canceled
O18205,23-12-2024,V2,Food Corner 2,E1280,Delhi,Veg,270,Completed
O18252,23-12-2024,V5,Food Corner 5,E1281,Mumbai,Non-Veg,147,Completed
O18301,23-12-2024,V3,Food Corner 3,E1282,Mumbai,Non-Veg,241,Completed
O18392,23-12-2024,V2,Food Corner 2,E1284,Chennai,Non-Veg,127,Canceled
O18580,23-12-2024,V3,Food Corner 3,E1288,Lucknow,Veg,210,Canceled
O18673,23-12-2024,V3,Food Corner 3,E1290,Delhi,Non-Veg,267,Canceled
O19005,23-12-2024,V5,Food Corner 5,E1297,Mumbai,Veg,296,Completed
O19147,23-12-2024,V2,Food Corner 2,E1300,Jaipur,Non-Veg,116,Completed
O19524,23-12-2024,V2,Food Corner 2,E1308,Ahmedabad,Non-Veg,281,Canceled
O19619,23-12-2024,V5,Food Corner 5,E1310,Chennai,Non-Veg,126,Canceled
O19808,23-12-2024,V1,Food Corner 1,E1314,Mumbai,Non-Veg,213,Completed
O19952,23-12-2024,V3,Food Corner 3,E1317,Delhi,Non-Veg,114,Canceled
O20239,23-12-2024,V2,Food Corner 2,E1323,Lucknow,Veg,114,Completed
O20334,23-12-2024,V2,Food Corner 2,E1325,Delhi,Non-Veg,157,Canceled
O20381,23-12-2024,V3,Food Corner 3,E1326,Jaipur,Non-Veg,203,Completed
O20523,23-12-2024,V2,Food Corner 2,E1329,Lucknow,Veg,290,Canceled
O20617,23-12-2024,V5,Food Corner 5,E1331,Pune,Veg,155,Canceled
O20807,23-12-2024,V1,Food Corner 1,E1335,Hyderabad,Non-Veg,213,Completed
O20901,23-12-2024,V4,Food Corner 4,E1337,Mumbai,Veg,262,Canceled
O20947,23-12-2024,V2,Food Corner 2,E1338,Hyderabad,Non-Veg,153,Completed
O21087,23-12-2024,V1,Food Corner 1,E1341,Mumbai,Veg,292,Completed
O21221,23-12-2024,V3,Food Corner 3,E1344,Ahmedabad,Non-Veg,149,Canceled
O21315,23-12-2024,V3,Food Corner 3,E1346,Ahmedabad,Veg,198,Canceled
O21363,23-12-2024,V2,Food Corner 2,E1347,Chennai,Veg,123,Completed
O21458,23-12-2024,V3,Food Corner 3,E1349,Jaipur,Veg,192,Completed
O21553,23-12-2024,V4,Food Corner 4,E1351,Pune,Non-Veg,271,Completed
O21597,23-12-2024,V4,Food Corner 4,E1352,Jaipur,Non-Veg,148,Completed
O21646,23-12-2024,V4,Food Corner 4,E1353,Kolkata,Veg,175,Canceled
O21693,23-12-2024,V4,Food Corner 4,E1354,Mumbai,Non-Veg,289,Canceled
O21933,23-12-2024,V5,Food Corner 5,E1359,Jaipur,Non-Veg,227,Completed
O22030,23-12-2024,V4,Food Corner 4,E1361,Mumbai,Non-Veg,137,Canceled
O22165,23-12-2024,V5,Food Corner 5,E1364,Chennai,Non-Veg,288,Completed
O22389,23-12-2024,V3,Food Corner 3,E1369,Chennai,Veg,287,Completed
O22530,23-12-2024,V5,Food Corner 5,E1372,Lucknow,Non-Veg,294,Canceled
O22577,23-12-2024,V2,Food Corner 2,E1373,Chennai,Veg,156,Canceled
O22810,23-12-2024,V4,Food Corner 4,E1378,Hyderabad,Veg,177,Canceled
O22859,23-12-2024,V1,Food Corner 1,E1379,Jaipur,Non-Veg,149,Completed
O22904,23-12-2024,V2,Food Corner 2,E1380,Hyderabad,Veg,256,Completed
O23001,23-12-2024,V2,Food Corner 2,E1382,Delhi,Veg,266,Completed
O23051,23-12-2024,V4,Food Corner 4,E1383,Lucknow,Non-Veg,206,Canceled
O23099,23-12-2024,V3,Food Corner 3,E1384,Chennai,Non-Veg,239,Completed
O23476,23-12-2024,V1,Food Corner 1,E1392,Delhi,Veg,106,Canceled
O23525,23-12-2024,V1,Food Corner 1,E1393,Mumbai,Non-Veg,235,Completed
O23617,23-12-2024,V5,Food Corner 5,E1395,Jaipur,Non-Veg,168,Canceled
O23713,23-12-2024,V1,Food Corner 1,E1397,Mumbai,Non-Veg,252,Completed
O23760,23-12-2024,V1,Food Corner 1,E1398,Jaipur,Non-Veg,298,Completed
O24327,23-12-2024,V1,Food Corner 1,E1410,Kolkata,Non-Veg,130,Completed
O24376,23-12-2024,V3,Food Corner 3,E1411,Delhi,Veg,237,Completed
O24470,23-12-2024,V3,Food Corner 3,E1413,Lucknow,Veg,215,Completed
O24518,23-12-2024,V1,Food Corner 1,E1414,Bangalore,Veg,253,Canceled
O24757,23-12-2024,V3,Food Corner 3,E1419,Kolkata,Veg,182,Completed
O24899,23-12-2024,V4,Food Corner 4,E1422,Kolkata,Non-Veg,121,Completed
O24995,23-12-2024,V1,Food Corner 1,E1424,Mumbai,Non-Veg,113,Completed
O25462,23-12-2024,V4,Food Corner 4,E1434,Chennai,Non-Veg,179,Completed
O25510,23-12-2024,V3,Food Corner 3,E1435,Bangalore,Veg,154,Completed
O25744,23-12-2024,V4,Food Corner 4,E1440,Kolkata,Veg,265,Canceled
O25836,23-12-2024,V4,Food Corner 4,E1442,Bangalore,Veg,150,Completed
O25934,23-12-2024,V3,Food Corner 3,E1444,Bangalore,Non-Veg,280,Completed
O26172,23-12-2024,V5,Food Corner 5,E1449,Lucknow,Veg,184,Completed
O26221,23-12-2024,V5,Food Corner 5,E1450,Bangalore,Non-Veg,152,Completed
O26357,23-12-2024,V3,Food Corner 3,E1453,Hyderabad,Veg,172,Canceled
O26403,23-12-2024,V4,Food Corner 4,E1454,Mumbai,Non-Veg,296,Completed
O26451,23-12-2024,V4,Food Corner 4,E1455,Mumbai,Veg,119,Canceled
O26543,23-12-2024,V5,Food Corner 5,E1457,Mumbai,Non-Veg,196,Canceled
O26593,23-12-2024,V4,Food Corner 4,E1458,Delhi,Veg,269,Canceled
O26733,23-12-2024,V1,Food Corner 1,E1461,Pune,Veg,256,Completed
O26880,23-12-2024,V2,Food Corner 2,E1464,Hyderabad,Veg,260,Completed
O27071,23-12-2024,V1,Food Corner 1,E1468,Delhi,Veg,294,Completed
O27213,23-12-2024,V3,Food Corner 3,E1471,Mumbai,Non-Veg,271,Completed
O27309,23-12-2024,V1,Food Corner 1,E1473,Delhi,Veg,159,Canceled
O27357,23-12-2024,V1,Food Corner 1,E1474,Jaipur,Non-Veg,208,Canceled
O27598,23-12-2024,V5,Food Corner 5,E1479,Hyderabad,Non-Veg,248,Canceled
O27646,23-12-2024,V2,Food Corner 2,E1480,Bangalore,Veg,221,Canceled
O27691,23-12-2024,V1,Food Corner 1,E1481,Ahmedabad,Non-Veg,211,Canceled
O27739,23-12-2024,V2,Food Corner 2,E1482,Ahmedabad,Veg,192,Canceled
O27788,23-12-2024,V1,Food Corner 1,E1483,Jaipur,Veg,211,Canceled
O27833,23-12-2024,V5,Food Corner 5,E1484,Kolkata,Non-Veg,220,Canceled
O28022,23-12-2024,V1,Food Corner 1,E1488,Mumbai,Non-Veg,293,Completed
O28113,23-12-2024,V1,Food Corner 1,E1490,Bangalore,Veg,115,Canceled
O28866,23-12-2024,V4,Food Corner 4,E1506,Jaipur,Veg,288,Canceled
O29009,23-12-2024,V1,Food Corner 1,E1509,Bangalore,Non-Veg,174,Canceled
O29053,23-12-2024,V5,Food Corner 5,E1510,Chennai,Non-Veg,247,Canceled
O29194,23-12-2024,V4,Food Corner 4,E1513,Ahmedabad,Veg,148,Completed
O29763,23-12-2024,V5,Food Corner 5,E1525,Pune,Veg,227,Canceled
O29806,23-12-2024,V1,Food Corner 1,E1526,Ahmedabad,Non-Veg,122,Canceled
